,cpu_usage,memory_usage,disk_io,network_traffic,db_connections,failed_logins,response_time,thread_count,anomaly,label
31055,110.83389953426996,119.78259760615266,234.6110479553532,863.9278667056313,803.0,88.0,4189.429580917806,81.69213248031902,-1,1
31101,41.40701275480969,56.97451229106981,391.5328741834389,782.9214913974596,1093.0,90.0,3158.4763863345784,67.602663052264,-1,1
31221,94.93162802235216,90.93860684355325,227.3050306522778,879.8460402997288,972.0,186.0,4330.859665220831,70.65089154299943,-1,1
31294,98.9774496544686,117.80896659656334,273.9637617535442,751.147479105451,890.0,106.0,4132.90302163795,73.49006081037436,-1,1
31378,106.3779747158208,126.49506599677234,280.52442163409086,724.7131428368479,1196.0,132.0,3213.891472151098,100.67668915409948,-1,1
31398,54.07049818905528,68.08748489655403,180.32209830394865,704.6261181801623,1174.0,166.0,5582.461664937433,91.89192045177346,-1,1
31446,90.31194674789188,106.72392160278866,322.7392513267494,1000.5287380297576,706.0,121.0,5121.20454442369,71.28544696123797,-1,1
31626,107.71555913470856,92.40538368202638,155.40727920593906,944.6238672888578,1057.0,90.0,3030.536837046169,73.94279696479606,-1,1
31687,89.74639996269981,116.5287314608658,148.6676568773571,562.3414331729853,897.0,178.0,4359.658760011697,97.02500643035634,-1,1
31885,39.517975108509695,67.0505125209368,286.0448171101003,606.1191608409947,785.0,119.0,3258.530348362344,71.46186869413808,-1,1
31888,47.29391940749971,69.23836833839039,163.8060026013789,579.8184577573422,893.0,115.0,4516.310545851102,73.58359139164432,-1,1
31894,94.04014904019786,110.57956247673972,226.88359986164096,586.0017945772366,719.0,167.0,4602.744720721317,88.59102959268031,-1,1
31962,23.137216532259192,68.75114011339103,246.85107078846264,965.1579464534612,863.0,89.0,3591.716159015117,70.90024325543416,-1,1
32010,32.423704766222585,61.47066938718599,215.8516791615457,819.6600320173274,1016.0,196.0,5600.5938384326,81.9324648940323,-1,1
32108,32.967128703275,67.27562386384518,231.33668164255783,984.071187967566,1189.0,158.0,4571.114367605057,79.13998641472274,-1,1
32169,32.53946224829578,60.159607025575134,252.84359509949903,698.222828817434,820.0,152.0,3988.6150583610097,73.90385821626184,-1,1
32220,36.20870632012877,56.085365505146456,186.35406051608692,768.8377246498142,768.0,182.0,4635.925193433204,101.48714660533096,-1,1
32240,49.60097198349244,63.61024540137448,276.97531997211485,679.8233680911665,867.0,142.0,3342.01056462835,82.6661904916523,-1,1
32245,87.12853744495632,106.09534766566824,306.2858837423,910.688555536476,1086.0,160.0,5112.853171995156,72.27569752233441,-1,1
32277,37.30276156419169,49.71197460998062,208.78009341683827,1046.2093298397974,1122.0,91.0,4512.261821244125,71.8795522195621,-1,1
32326,85.16648309416613,102.07986488881303,336.8025678343513,740.1843979918353,1142.0,168.0,5906.777780213311,74.90138023497768,-1,1
32340,45.662750660825616,58.24863656690753,318.17489845353134,874.706305558942,1140.0,162.0,5527.106451836375,73.13615839939641,-1,1
32393,33.64257107104929,68.60898334689843,281.70874897405446,424.6156346654935,969.0,194.0,4054.342405504863,78.95098933539418,-1,1
32394,65.7294015749143,100.69219964473945,285.5605722872648,744.7738881135896,1176.0,151.0,4475.197124710866,68.50456958015876,-1,1
32404,34.106112425386264,58.941528957118,267.0382180936276,674.2225952368676,1157.0,193.0,4954.31747388937,86.25095374905808,-1,1
32409,100.2042069495442,109.132530406479,240.1475525544444,773.0552400323729,1052.0,195.0,4482.360678225364,77.44472115883725,-1,1
32454,37.62166802282509,54.11682891440961,293.9204671809922,899.4452574171391,764.0,138.0,5344.2568868684375,77.27361524688381,-1,1
32770,102.0112979816239,114.13938779623236,367.5919200725871,751.5106854896509,947.0,153.0,3912.4055509562586,77.349824860991,-1,1
32776,32.61077848235551,58.83395371548863,307.80494204294,738.1197475403347,742.0,195.0,4513.320581991406,74.51431360337179,-1,1
32871,95.48453495422748,110.93679712343136,268.37330719075914,552.2533197848179,1008.0,141.0,3680.97684518256,79.0922789707729,-1,1
32918,29.639101673800923,47.27336368851244,232.317990971898,1035.342538341827,1129.0,136.0,5852.72921919424,61.05303813198466,-1,1
32990,53.942490069679785,70.22529778578318,228.31152247562036,504.5067364009005,1095.0,139.0,3077.7499250265787,81.01023137913363,-1,1
33101,37.19086534239208,66.66404715732584,235.75117415190397,759.4709383734203,820.0,108.0,5564.188691185565,76.45967874384432,-1,1
33167,92.5717962810578,104.65793122574688,256.7900254355848,602.3007690902051,820.0,105.0,3741.524525556242,96.6248369336823,-1,1
33231,26.96315144103367,59.51117869207471,221.83044354060945,552.3377027232281,790.0,76.0,3549.209301762197,83.7797017703258,-1,1
33493,88.08485878559824,125.68571752846616,241.95164941994625,391.0741991212645,1124.0,91.0,4938.146195225976,77.81853922041297,-1,1
33791,35.76102846736731,60.62833804714466,249.1573691732881,769.1974405474757,927.0,98.0,4158.618223254805,79.91662155780332,-1,1
33803,52.95776574025588,63.31542161561528,311.8637818864189,633.5914430209293,975.0,95.0,5930.683437579461,79.67941867248275,-1,1
33879,88.86339532091453,120.7673041357207,273.0095239123269,495.9235552605377,1120.0,133.0,4489.956974592516,56.456881830789385,-1,1
33906,99.3503945451193,104.80860934685003,286.0221814931317,620.2361819865615,1090.0,139.0,5184.106644737323,80.49296526672507,-1,1
33909,95.63172861102616,104.7928182707304,221.2388735845896,541.6697974015054,951.0,193.0,3500.350483423366,83.24555919158003,-1,1
33918,45.43469775472613,66.07694507632274,214.7258324469356,288.8556274983878,849.0,67.0,4707.304331501863,77.9583291304574,-1,1
33983,41.908919835469085,59.558371852706046,295.85651898235835,626.0382869343264,1019.0,158.0,5041.865700703142,89.5407743978534,-1,1
34030,28.02703850812268,59.76462986074838,237.71936535307856,873.8581782788092,1140.0,185.0,3683.685195543909,82.9304669531126,-1,1
34114,21.982361439688237,58.68300906355603,336.65290045112886,627.7375291170133,801.0,166.0,4554.187211264134,60.92880998601146,-1,1
34156,39.84719941839134,56.6553631654302,435.5195455348448,862.2938090964058,938.0,140.0,3693.051436377902,92.6039606225871,-1,1
34209,105.36399689041087,117.10963466095356,249.44967316374232,473.3513085231611,803.0,183.0,3169.182931096751,80.73548032273244,-1,1
34227,79.21088434553418,115.21910088379416,329.1149597828013,644.6804672558966,941.0,167.0,4404.623530125779,75.71728096953314,-1,1
34269,42.68062582108714,54.2425660390563,199.8945986829442,571.9986063908669,1058.0,94.0,5299.648257063753,95.39270361861098,-1,1
34282,74.93527384963006,97.1939727514012,307.42749766605766,617.0054723209055,1137.0,185.0,3627.455764804968,74.40617502235656,-1,1
34346,115.2178749079965,109.8577283939944,273.71149344929614,657.331939955906,997.0,161.0,5632.163898538148,90.09852474864412,-1,1
34404,57.000559646274425,58.289388564128565,297.20942179730844,459.5215904135606,722.0,186.0,5605.835617290366,82.18917627050226,-1,1
34569,94.01664339740908,102.27225574036274,209.59192244076723,645.3105998343635,1122.0,160.0,4076.830848719441,89.52807926914713,-1,1
34580,109.87358277248644,110.42552900818526,229.69740661776328,469.5789194755884,1076.0,77.0,4490.539948641629,100.7631226408942,-1,1
34596,38.5317822468303,60.82503050185463,272.3158564060543,548.6130983627694,921.0,181.0,4243.318981707261,76.20532803576555,-1,1
34640,64.15264495717662,59.5985673234664,198.2887780992813,598.9226293681138,901.0,168.0,4590.250195181383,86.96620972049962,-1,1
34655,95.37007132004769,97.03076070007796,184.74465235062183,903.9786244247482,1087.0,150.0,4167.883556740178,89.59574609216992,-1,1
34898,57.07953476052577,56.86588184457656,249.32462265256171,751.1865524015395,938.0,169.0,4430.573740271542,65.00234198823973,-1,1
34936,49.21589700135646,74.24549461125143,220.35880349463164,658.9723390572774,926.0,102.0,3166.7124843647885,68.12237007229515,-1,1
35047,30.06522840380245,66.76443506703423,244.86017275746968,712.8133126470823,889.0,157.0,3233.7436820526245,48.18064958903359,-1,1
35093,103.11767841033276,108.97975881207432,206.93689370399468,742.3933103157117,777.0,109.0,4948.060772138018,72.92553624970839,-1,1
35215,46.2443369604736,52.75618931407392,199.360264588472,747.7663216323682,1170.0,100.0,3024.881078685502,84.40816307163398,-1,1
35270,88.17204391498754,111.7256563249569,155.6473333962443,899.2842718188582,995.0,98.0,4585.594424899011,57.03118094827936,-1,1
35289,31.417942529660863,56.940155657292046,244.937263122776,832.9877383876493,938.0,102.0,4994.512846372678,88.70378082962702,-1,1
35312,99.28398610460005,101.60884371131792,313.84242887811547,607.9102436696113,724.0,177.0,5173.072343504165,94.12036292072172,-1,1
35402,50.97715315426296,62.78142595622753,205.08213608698708,756.1107266605537,931.0,173.0,4133.143237735561,69.72305122558583,-1,1
35424,88.32646411823308,114.1681966377363,241.2297060261838,763.9788554044256,1010.0,138.0,3729.36244530613,95.39946033657112,-1,1
35538,27.543944644858357,47.04133328453448,211.7893292413663,971.9139347838598,1183.0,77.0,5206.853011772901,97.71655908519514,-1,1
35559,79.92044618854253,116.89878802086444,199.2465075999635,376.1416252788249,962.0,145.0,3411.509867481103,92.0997634831082,-1,1
35617,35.64743634874584,48.35836869809306,128.6439674173219,622.0735734911664,1154.0,184.0,3371.99571125629,81.17665723076733,-1,1
35619,52.45469992388883,72.16880211975696,294.16932076797866,443.7755484101634,956.0,160.0,5822.711963608715,110.85986363214836,-1,1
35689,99.63076846562248,113.17773135825844,251.9104130459195,605.30108641692,964.0,105.0,3057.7674199806847,80.84458904691606,-1,1
35727,100.56922635200948,106.85227842868672,260.3892641727194,877.0372419522342,1199.0,153.0,5740.779430646341,78.31814179416784,-1,1
35834,84.1873407045411,102.7792117056115,276.4923931932209,850.575708365967,825.0,181.0,3070.7663103456675,93.62992588049568,-1,1
35864,107.43558559582438,114.31577545483376,281.64940541638305,742.1744417026808,1185.0,148.0,5479.9714374323885,73.91545666246542,-1,1
35892,85.03180111743441,112.0607756688969,259.4576540354449,721.343583061888,900.0,114.0,3740.92052249075,81.48922207026308,-1,1
35917,46.57043230120655,69.35568946913813,320.36769697151,937.1645840490278,769.0,95.0,3846.93215829633,64.0162780354216,-1,1
35945,43.42432238831081,65.22185242125241,238.77478425218877,741.9500465290504,1059.0,188.0,5323.273573689805,98.93446619224044,-1,1
36013,45.4825625697432,59.675007540350734,308.15842664766114,439.7677300131691,1050.0,85.0,4128.25530068349,72.19348585469211,-1,1
36038,92.62136333114242,104.8007594105979,257.7773821302911,600.73726218052,825.0,172.0,5037.781825553433,83.27404050840693,-1,1
36055,90.25731179738264,107.38627964425442,338.7360832336849,703.398975219636,771.0,83.0,3276.311997515053,88.55234685043038,-1,1
36103,44.20656252501343,48.90663407377325,145.26788441504922,883.9399859822971,891.0,153.0,3242.1065494430413,89.16598631109697,-1,1
36126,35.562089089784585,61.21833251739362,212.4527100966968,875.6759006481489,933.0,142.0,3773.6030260748335,76.54636851430635,-1,1
36137,82.73849036768468,106.44877253259976,280.76869798212545,605.4492080867317,1000.0,182.0,4936.662961990096,68.32157456381942,-1,1
36618,79.80657926507644,116.080808090787,215.1201958419354,793.8530471691455,1141.0,60.0,4653.237382951125,77.72148077151726,-1,1
36668,91.3504569578338,117.37201985701608,135.17926444050988,1124.987949737109,945.0,120.0,5890.343883975735,97.14445553860328,-1,1
36749,92.67561651211224,105.22814306778912,228.8782398573829,427.3100469872858,1169.0,186.0,5555.596555378671,71.2645777837458,-1,1
36777,107.37359715735832,114.84098513228469,250.05078866580376,751.0549531229689,879.0,185.0,5866.793065807686,87.33112423735933,-1,1
36784,41.92802762326857,63.50289060200501,148.76945898218543,877.7496282622309,800.0,99.0,4254.371149632431,96.97244763166962,-1,1
36824,57.7728706936207,71.28892268037866,186.22156705225544,792.4305489119156,1083.0,174.0,3287.860529947924,82.3095212121631,-1,1
36845,102.92898147586908,117.16077156148,344.0185455346537,720.4888886440724,981.0,117.0,3549.291264759115,73.82837983731825,-1,1
36846,33.51880533697937,55.53151635434613,294.5451752629904,718.7070602001893,1134.0,177.0,4258.953798690192,75.54817822185218,-1,1
36861,48.86897308751973,63.74840852053238,261.4404720523484,548.6912530298337,1025.0,99.0,3016.4522964051785,91.265026874296,-1,1
36937,46.43941993127677,70.93835779750975,214.2435850976145,598.4356508464997,752.0,161.0,4631.361778045055,83.77879175603559,-1,1
36946,47.08888116310556,64.319530383173,361.5959022821273,468.2693909436338,915.0,89.0,5801.311173489487,84.76299751199747,-1,1
37022,60.2914094968599,55.50715663124912,236.98305143481585,557.8085387347753,753.0,104.0,4369.615224363331,74.28483906051763,-1,1
37069,96.16748293219123,99.86998329034648,325.5065012445195,777.111525675878,1008.0,63.0,4656.006558285474,87.34119335338093,-1,1
37102,47.236808238626814,53.333594409333294,230.22282907789813,701.1083398272837,1018.0,82.0,4559.05642345806,75.69354898206653,-1,1
37252,80.5592982520611,108.74092402999032,246.5193780678823,293.7035915195926,897.0,68.0,3661.444184227757,73.28343053856331,-1,1
37276,38.91591350579845,65.51043323837816,162.77598983626177,666.5895492859797,835.0,161.0,3153.315786746145,91.33332408099614,-1,1
37344,32.65734430573254,68.32268642942714,222.8479294049948,732.8655836309159,744.0,194.0,4668.374517742335,86.96227078552798,-1,1
37373,93.73198428336778,112.25026802212555,357.5393233580692,596.3761990214341,1143.0,91.0,5143.210149650656,80.92206918505029,-1,1
37407,88.74313576250609,101.98783437366548,260.12151259969016,715.2231762647007,991.0,66.0,3462.5269168153504,78.84778025436043,-1,1
37441,103.43440859081636,120.57156858325013,250.6194005806092,945.5161061120456,744.0,160.0,5531.571930126598,74.04854353668343,-1,1
37474,32.50809662782064,50.383895226209376,310.7515775869323,761.4183848428111,887.0,138.0,3990.696582778834,70.35592184205522,-1,1
37475,115.61417208966786,112.4403344733557,291.29229811532537,639.6898030477648,1108.0,137.0,4091.365081478671,82.94315755212519,-1,1
37574,54.94757761507215,58.38080700394711,218.2998999954524,787.0338070150763,818.0,114.0,4856.405515118877,85.42281523123975,-1,1
37596,48.13843098902035,63.443286107292174,243.11645127900616,682.6662354581337,956.0,114.0,3451.483570833453,87.1769075020796,-1,1
37613,45.15003532142188,44.974950910802455,262.05500532629696,621.8790636765552,808.0,172.0,5011.554199189873,91.69230063089502,-1,1
37739,95.03342452888572,99.83806746554345,258.4370266932362,728.1872559499618,968.0,141.0,5160.016661625345,70.83071258520188,-1,1
37742,41.32171828852937,49.21790608046206,265.87213918357844,795.1289585800927,730.0,76.0,5505.2382975550345,65.32866839377175,-1,1
37840,31.9835329328061,62.10207192762011,198.7252632012707,726.366173344602,1109.0,119.0,3701.2171988816153,63.5284355252992,-1,1
37856,34.23907153986413,57.19764873311148,169.48029424392064,749.379448040142,705.0,176.0,3853.746042796505,86.7168988914625,-1,1
37858,100.57849821263994,104.1627911355969,85.99580048868225,755.9141627374886,1048.0,78.0,3612.276124158905,75.94230112794543,-1,1
37958,94.5832726458596,98.91498503767644,242.7292220370904,597.5110976398225,893.0,77.0,3936.005867128496,87.59361317683538,-1,1
37972,114.54695283717248,109.0636571509608,238.9272173620692,811.0061619118942,1126.0,82.0,4138.440925156463,72.33150920644869,-1,1
37976,41.214546008046106,64.91844755763825,269.7467636176303,624.3184837216394,1073.0,161.0,4339.382186591387,83.05107466791003,-1,1
38016,46.82096222330757,44.60958158054711,185.8584794934308,481.2001546396906,1032.0,111.0,3774.283140754192,72.53135032954614,-1,1
38024,35.85518907516237,62.206207205618405,290.9983393121637,624.9199071564948,1047.0,88.0,3186.939744336109,84.7236804963019,-1,1
38046,50.37215637609962,61.85429725285252,223.47452971270783,494.80973471915024,1027.0,176.0,5265.140129790121,90.56264860985527,-1,1
38146,97.09639217149706,104.94884731433493,176.50336764027537,374.8491106052052,1188.0,74.0,4510.257615671084,98.75580361662654,-1,1
38181,92.05171917026706,101.49319233652712,236.56945276188213,885.2136747549735,717.0,126.0,3837.072847403256,77.91663809674391,-1,1
38188,43.45421616981216,51.42468799980526,355.62693004882243,664.6305258887492,1018.0,105.0,4553.413302226951,82.16380540370442,-1,1
38287,85.33165787267967,109.54300627491372,266.04941283363274,584.2233596434364,738.0,88.0,4411.100860591822,76.28637918430836,-1,1
38399,89.17043078678992,113.24482231725663,225.34311405735815,794.1294179095208,745.0,135.0,5516.727984160526,84.61540866389872,-1,1
38429,64.5969150059415,64.85404980791088,203.8311081399945,510.7919756518158,1194.0,170.0,5943.547795922842,74.2607429641752,-1,1
38467,89.80632288917639,101.14708924605316,169.5251029483233,711.9635798757245,1170.0,76.0,5965.755730898715,80.9734770055288,-1,1
38484,39.301877983303264,54.598261619690845,284.63430025961844,590.8805168690566,702.0,79.0,5138.011909917666,56.52721132214789,-1,1
38495,92.01097986495796,105.21787227955936,233.17410105429,622.5527837256279,1183.0,170.0,5251.698450749791,72.49742432590537,-1,1
38534,34.63692682262082,61.85572596543889,244.9611647451311,797.7325493229188,1084.0,114.0,5223.016334814752,77.78640574107638,-1,1
38556,97.72231747407926,127.60104564590864,192.45588798581028,476.22432820404816,1157.0,131.0,4358.8529528797135,86.52089357454165,-1,1
38613,46.482246580293,54.58704802383993,271.1486939498019,662.4040562931531,726.0,125.0,4030.046464056776,73.56607978579818,-1,1
38729,41.5063404011688,60.50849664859766,161.3310992166538,693.2554215888644,1146.0,79.0,3539.281235039356,77.63959482512983,-1,1
38866,37.38442663533187,47.60662216354415,189.9861566203693,1078.4648833797833,1170.0,113.0,3137.3603750806083,71.56488080875414,-1,1
38890,101.6135701846122,108.48786883689284,184.67554667341085,736.8886051735998,1154.0,95.0,4848.170956838872,90.3325812577056,-1,1
38958,38.078110062571625,65.56846827470709,227.3719262766092,785.4985379129778,845.0,71.0,5194.795424741871,68.82851333620128,-1,1
38989,37.917980954909005,69.50788602425924,390.222873204326,358.4415026181281,856.0,62.0,5092.197650986869,81.40198799908715,-1,1
39099,109.89017659712589,101.44481814135987,216.89296564927835,861.9589845141584,1041.0,62.0,3214.803819228588,81.05598680633578,-1,1
39112,54.69096846026754,51.13567591109679,246.74292740796332,470.5783503118055,859.0,158.0,4828.364115734954,73.50762171091611,-1,1
39298,94.80936602146446,109.29347335642392,345.1832623942278,969.228116946706,1162.0,168.0,3447.081447957422,96.16687603558655,-1,1
39346,60.51779919298436,54.93338012156601,226.56659283637197,761.2332715850479,1158.0,160.0,5072.101990176518,76.33754397600241,-1,1
39367,99.94672765566466,118.40195015199464,113.88178746411208,346.502280516742,1030.0,95.0,5565.3424705671205,68.9695775895892,-1,1
39377,41.46772541495737,58.27687381738175,247.82634502395388,805.7565016519424,1084.0,72.0,5481.730438670676,84.26386378964662,-1,1
39385,47.90888941970788,55.89203198391192,251.73779614908065,702.174888144777,1172.0,134.0,5504.300930955116,86.3603992571424,-1,1
39436,83.19084327674713,121.78709937856564,289.82032563245906,504.0581349537175,718.0,143.0,3912.396364383559,69.0593627793895,-1,1
39482,93.75215417608868,120.3640932755219,316.2251751577372,715.2383702008519,927.0,77.0,5116.50929992483,91.14113185973902,-1,1
39558,44.58197066746812,68.60433158308285,192.6539406474206,760.5277735453349,882.0,68.0,3827.9832925014543,65.75898162127947,-1,1
39585,42.03001792527448,62.87712809446734,271.5889481350001,807.7173456226516,844.0,185.0,3005.581742348549,73.12322016815027,-1,1
39587,47.73337644138469,55.112816559215865,187.89020610585436,791.0011264050302,949.0,70.0,4834.420381689981,67.5339258142137,-1,1
39699,48.22898686169141,74.29780826292205,163.07807270362804,859.3552680426977,1086.0,84.0,3458.2422652523137,70.84795449966333,-1,1
39749,48.00080455519917,58.36713375501693,200.3210239186547,1083.8181007289688,1021.0,184.0,4891.176740285279,96.44452511482768,-1,1
39770,99.05045348274398,118.58816184447636,163.5140980274838,786.4691519532336,1066.0,152.0,4672.054139178402,75.70734454886885,-1,1
39802,30.331740300614303,51.33898698413037,245.32725734857087,507.9411146615058,1015.0,103.0,5300.486115498832,75.95983172655681,-1,1
39832,44.28120151663706,46.7867393707544,199.96757389889356,836.8545953870379,762.0,80.0,5519.250979345174,85.44958764070968,-1,1
39833,49.95229803443506,64.16451993790585,170.2952485794586,703.4722374494318,838.0,79.0,4305.661706720684,78.3290166517505,-1,1
39887,88.07918768882021,109.74224141697974,280.6169595278488,676.3370451850096,1119.0,168.0,4885.322874744511,82.95650718382801,-1,1
39948,108.68501080028192,117.7547136543132,273.7306115516992,545.2009293787253,746.0,154.0,5414.972968751245,73.58619750887264,-1,1
40009,26.688839083995568,38.21548344179652,143.7418226612474,905.7946477554082,1198.0,87.0,4744.940027823217,93.70604074726442,-1,1
40047,96.00666038574238,114.86293788629592,317.1105674976308,927.9964117535992,810.0,169.0,3337.373097711129,77.21973059664984,-1,1
40388,45.56239761911454,73.09300092245357,270.601106093171,601.5385041585138,1159.0,125.0,4270.598721136164,94.16981259663348,-1,1
40398,53.20229107712669,62.945149321827294,331.1188265657516,608.7805689397145,711.0,98.0,4578.237202118056,86.04088567078409,-1,1
40413,94.3966072456589,120.5372714067164,234.05788482469825,724.8877632270509,1067.0,169.0,5611.958268870561,79.61138051229031,-1,1
40427,111.47822412520313,99.03947985662204,152.30420802135853,409.5314055474147,739.0,195.0,4279.647413258629,93.63290130084576,-1,1
40647,101.16953185154208,113.2995762467788,298.1473337146702,619.4413248605667,1162.0,148.0,3522.618927050806,84.66893285221833,-1,1
40705,55.33911193815004,67.60148373668481,283.1329977582796,558.5423255980668,931.0,149.0,3577.2562118638048,74.26881864221558,-1,1
40804,40.20528517830735,48.13132850006434,278.1462608723661,829.9256358723343,778.0,68.0,3561.8305923050384,87.7252090878485,-1,1
40946,110.18576712984056,107.18553671716997,278.27283075537315,521.948336281564,866.0,109.0,4836.0604323860725,82.79500459898325,-1,1
41007,93.45883044221527,104.826010739619,205.45880534922156,814.9743720304707,1007.0,135.0,3770.6425663193495,82.66101504799111,-1,1
41082,75.79535829867794,112.89099789388324,313.16877587368225,450.5883720637919,926.0,69.0,4584.543401935556,79.65790136431241,-1,1
41136,38.597835337657415,63.04619099298556,294.1237009370739,906.6478051318504,929.0,98.0,3739.382415058945,79.02714632131041,-1,1
41159,47.91340548586578,57.73510841067407,209.56738413634363,589.1976211748496,942.0,79.0,5532.208946762455,81.23494690391249,-1,1
41202,55.05207728131381,55.25926219710294,177.28164872191027,682.0449901671603,1106.0,82.0,4632.657539188507,108.4380331084788,-1,1
41293,96.65904714363842,94.15829660093846,258.3281153814813,676.648451711423,1039.0,167.0,5380.777884333687,82.96087428599529,-1,1
41459,56.81832557152932,61.67167413407201,177.82029644033585,519.4717438593269,741.0,145.0,3813.667889438588,72.1001192060999,-1,1
41461,43.136166593002045,57.43452416133962,203.1582008588677,617.9263098730836,757.0,188.0,3435.5610028117667,82.79906046725209,-1,1
41646,101.26041662451584,115.5471632496292,231.48929478638044,185.175556462715,1179.0,170.0,4701.744151838863,77.36454857755582,-1,1
41811,102.44795441131278,108.6827585231291,276.63693231040213,914.2162486773144,845.0,192.0,4337.212291809222,60.339683996096376,-1,1
41829,38.84133522154544,54.36361623396195,159.05801744535813,430.20292748716014,884.0,94.0,4557.978588158008,83.93152197035899,-1,1
41838,32.17205245613256,63.333487873926856,226.343461244857,311.7116682419434,1037.0,175.0,4398.319550151921,78.80871452995797,-1,1
41843,99.7208395304154,112.06945724866644,231.0152784013173,787.7885489123138,990.0,90.0,5875.736734397939,88.98464874515126,-1,1
41864,45.07946780438787,50.75433298294341,311.7500195139791,410.603600925175,1155.0,107.0,5425.022177109622,84.85658818885737,-1,1
41912,93.10279597462554,99.0545049576566,234.128418159644,857.0091487047332,996.0,111.0,4214.891154522748,99.8565678109188,-1,1
41919,30.575555791007595,46.65541805705435,125.88920883707011,716.6595494465406,953.0,168.0,5541.911514861298,82.8506357951641,-1,1
41958,104.94624773349048,111.48976831523495,189.11670229653305,956.2826117768408,1107.0,135.0,4986.92037661519,78.23444637663773,-1,1
42227,45.93460108060844,76.21735973796255,315.35367755792515,818.4026699143351,932.0,84.0,5487.915841354821,84.07537893648559,-1,1
42269,57.69232793779235,48.02153698229803,278.04753231896126,684.1358901666459,1098.0,112.0,4536.898446724549,69.02167000412467,-1,1
42334,31.21888742622601,73.77606788868438,314.4882462619102,515.743960695965,931.0,187.0,5846.251420276898,89.94787279638626,-1,1
42356,94.02639172183864,100.7414728192413,189.6206458518464,831.7030086484958,1108.0,129.0,3173.1457249628597,72.06123087072562,-1,1
42383,87.22254896333679,116.99160904557394,185.2485162966809,690.1967030591088,962.0,165.0,4788.016724097319,70.891576495562,-1,1
42431,95.26094801463351,113.67474175229368,291.5624892444561,742.8598756908456,967.0,70.0,3446.365928133051,88.86603149455624,-1,1
42433,84.57730913677376,102.85425844231668,151.55018704020443,506.3278736286675,880.0,153.0,3742.6234969117695,87.97634465495283,-1,1
42506,57.02405356974703,58.59963241622444,207.3425503496873,627.0383382670688,717.0,126.0,4951.11148405457,66.46683055661069,-1,1
42518,110.21388096285818,114.58472924056646,225.5828347091877,654.7621853730508,1131.0,128.0,4687.113390928625,76.41063984526623,-1,1
42545,27.95472257598668,54.25228236221485,174.04116792108954,506.6165046141981,871.0,70.0,4673.210569556362,78.28748589966979,-1,1
42556,40.10101296341415,66.19230212067302,165.5303953085682,596.2643544289098,739.0,123.0,3097.054502695328,75.7556657825039,-1,1
42681,44.67574308257738,58.20744898552714,184.5072149400682,473.2707014367784,1103.0,88.0,3323.4287652014773,80.7152037255977,-1,1
42842,100.14260657683144,119.44089260324844,277.60054649538563,607.1128842701281,797.0,185.0,3825.487973472188,87.93437790399975,-1,1
42912,99.63020798000724,115.71474609125558,267.6874957803011,702.4976755565682,1184.0,187.0,3636.3066882356375,52.17260213215605,-1,1
42914,49.023397301567215,70.43384211308863,273.2138143620789,891.8202288968189,974.0,175.0,5719.117835869856,70.3667340117093,-1,1
43035,101.4688655581396,117.96480289886284,276.45534817286784,1050.7251727061696,999.0,109.0,3797.310674968688,85.59316701019786,-1,1
43081,56.2532217244566,60.30103401708519,259.2525452133848,648.1880839275628,1122.0,142.0,3346.8112485737224,79.37317840412182,-1,1
43150,98.6875399181648,100.18337070604802,391.6948290096763,457.9613878226564,899.0,197.0,5565.479050331078,91.63904503817388,-1,1
43306,85.1735985319416,106.62025088274925,222.51282263926848,697.7971096503545,782.0,153.0,5633.988927598002,72.06397246910154,-1,1
43323,61.060854868333614,112.99826991610166,193.24782296742933,1132.2718118174434,1079.0,189.0,5676.894824595782,100.96704041745548,-1,1
43401,96.88671572673448,109.70745551463696,250.21448234963427,709.6295246689349,811.0,131.0,3088.656572770976,80.56616913889205,-1,1
43409,64.1198823819748,55.021437602809065,216.13724765501968,897.8307366774274,870.0,97.0,5442.077619024235,73.32080001401239,-1,1
43415,38.086672274639184,64.40018672747226,289.5932196437389,874.4195897771419,727.0,139.0,5716.443925214549,107.43081423008776,-1,1
43450,30.9538832884465,58.92067871610598,202.8951156577356,844.6762806483675,856.0,126.0,5916.61889280081,79.93729937535716,-1,1
43475,108.73822982790128,93.91101477146256,244.06094816403356,327.03303349043046,977.0,156.0,3303.485490979496,84.21578991712765,-1,1
43525,108.20042761351564,109.61353051595202,174.32350134461407,248.57927215963684,806.0,88.0,3208.688043856569,94.52026843411107,-1,1
43569,108.43576642959256,114.23517106832271,230.0043162570768,957.0535391402886,1062.0,183.0,4045.9145541498897,68.05672818708669,-1,1
43665,98.55631240580676,93.79464650062516,125.66669388914669,384.7725379881816,1194.0,73.0,4597.233800225463,97.13167829048724,-1,1
43740,94.1730871566333,122.07121016395593,213.5400789758552,254.8196113456146,1097.0,81.0,4038.97736600897,79.44075409308314,-1,1
43825,103.04265741202434,119.51501496297912,209.4541262444704,622.4890108193242,936.0,188.0,3441.7745654224404,86.11098881240723,-1,1
43852,92.91552858455226,107.88986740107173,135.64204203508814,1022.1240691565456,714.0,106.0,5910.30981930238,70.95703800673301,-1,1
43915,86.45622161804872,98.81443514510374,401.4590124986959,634.4553599571096,1186.0,156.0,4836.446952963404,78.02946413255192,-1,1
